id	text	Anger	Disgust	Fear	Sadness	Joy	Surprise
amh_train_track1_993	ሰበርዜና መብረቃዊ አብይ ደረቀ ፕር ብርሃኑ ጨከነ በቃ ካሁን በኋላ ግዜ አናባክንም ያልተጠበቀ ሙሉ መግለጫ ይ via 	0	1	0	0	0	0
amh_train_track1_994	ሰው መሆን ከእምነት ይቀድማል። ምርጥ ሰው ነሽ እምነትሸን ማንም ካንቺ አይወስደውም። ጥልቅ አስተሳሰብሽን ሳላደንቅ አላልፍም።ከታላቅ ምስጋና ጋር።	0	0	0	0	1	0
amh_train_track1_995	ትላንት 4ኪሎን በአቋራጭ የያዙት ኦነጎች፥ ዛሬም 5ኪሎን እንዲሁ በአቋራጭ ለመያዝና ሀገር ለማፈራረስ ከተራ ብልጣብልጥነት እስከ ውንብድና፣ ክህደትና ሽብር በመፈፀም ላይ ናቸው። ግፈኛ	1	1	0	0	0	0
amh_train_track1_996	አሜሪካ ሚያሚ ውስጥ ከተደረመሰው የመኖሪያ ህንጻ ህይወት ለማዳን ጥረት እተደረገ ነው	0	0	0	0	0	0
amh_train_track1_997	የሷ እያረረረባት የሰው ታማስላለች ሚባለው ሚድያ Ethiopian Broadcasting Corporation's እውነት እውነት ምትሆንበት ጊዜ ይመጣል ያኔ ልጆቻችሁ ያፍራሉ የናትን ዘገባ እና ታሪክ እያዩ እስኪ ለህዝብ ኑሩ ስናዳርነት ይብቃ ሆድ እንደሆ ያው ነው	1	1	0	0	0	0
amh_train_track1_998	እንደማይል ይታወቃል። እናንተ ታጠቃችሁም አልታጠቃችሁ ለኦሮሞ ሕዝብ ስጋት መሆን አትችሉም። የኦሮሞ ሕዝብ ለአማራ ወገኑ ከፍተኛ ክብር አለው። እንደናንተ ያለውን	1	0	0	0	0	0
amh_train_track1_999	የኔ እናት 😭😭😭ኡፍፍፍ ያማል በእውነት 💔	0	0	0	1	0	0
amh_train_track1_1000	አንተ ሰው በላ መሀይም ፋኖን ፈርተህ አባቶች ላይ ተሰቀልክ ገብርኤል የቁም ስቃይህን ያብዛው ሞትን ሳይሆን ስቃይህ ይብዛ ወገኔን ከትልቅ እስከ ትንሽ ደም ጠጣህ	1	1	0	0	0	0
amh_train_track1_1001	የኔ ድጋይ ራስ እንደ ጂያን ካላፈቀርከኝ አልፈልግክክም	0	1	0	0	0	0
amh_train_track1_1002	የኦሮሚያ ክፍለ ሀገር ስለ ኦነግ ሸኔ ያወጣው መግለጫ እጅግ በጣም የሚደገፍና የኢትዮጵያውያንን ሰቆቃ የሀገሪቱን መቆርቆዝ የህዝብን እምባ የሚያብስ ሠላማዊ ጥሪ ስለሆነ ኦነግ ሸኔም የህዝብን ሠቆቃ ችግር እርስ በእርስ መተላለቅ ቆሞ ሠላም እንዲፈጠር የራሱን ሚና እንዲወጣ ህዝባችን ጥሪ ያቀርባል ይብቃን በሠላማዊ ትግል ሀገራችንን እናልማ 	0	0	0	0	1	0
amh_train_track1_1003	የድርስ ለስፊው ለተከበርውና ሲገፉት ለማይገፋው ለጀግናው ህዝባችን አሳምንው እንደንገርን መጭው ዘመን ለአማራ ህዝብ ከ500 መቶ አመት የከፋ ያጋጥመናል ብሉን ነበር እይሁን ያለው	0	0	0	0	0	0
amh_train_track1_1004	አለም ግራ ገብቶት አንተ ትቀባጥራለህ ይሁዳ ያው ይሁዳ ነው ይጥፉ	0	1	0	0	0	0
amh_train_track1_1005	‘ተዉኝ ልኑርበት!’. . . ዜጎች መረጃ ለመስጠት ያለባቸው ስጋት እና የመገናኛ ብዙኃን ፈተና	0	0	0	1	0	0
amh_train_track1_1006	ወይ መከራ የኔናት አላሕ በደልሸን የምትረሸበት በደሰታ የሚቀየር ዘመን ይሑንልሸ ውዴ	0	0	0	1	0	0
amh_train_track1_1007	wow jawer mohamed በጣም ነው ማደንቅህ ድንቅ የፖለቲካ ኣቅም ነው ያለህ ጋዜጠኛውንም ሳላደንቀው ኣላልፍም በጣም ጎበዝ ነው ይችላል ኣይገልፀውም	0	0	0	0	1	0
amh_train_track1_1008	በጣም አሳዛኝ እና ልብ የሚሰበር ዜና ዛሬ ከደርሳ ጊታ ሰማን! ተቀብሮ የነበረ በፈነዳው ፖምብ የሶሰት ስው ህውቱን ማልፍና አራት ሰው ጉዳት እንደደረሰ ሰማን! ፍትህ ለደርሳ ጊታ	0	0	0	1	0	0
amh_train_track1_1009	በጣም ያሳዝናል ነብስህ በገንት ያኑርልን ለመላው ቤተሰብ በሙሉ መጽናናቱን ይስጣቸው	0	0	0	1	0	0
amh_train_track1_1010	በጨዋ ደንብ ነው ለሰጠንክ አስተያየትም ትችትም መልስ የሰጠኸን ለዚህም እናመሰግናለን የጎደለ ነገር ነበረ የአድማጭ ተመልካች አስተያየት አይቶ መልስ መስጠት የጋዜጠኝነት የሙያ ስነምግባርን መከተል ነው በተረፈ አለምነህ የፖለቲካ እይታህ የሚገርም ነው እኔ እንደ ግል አንተን የማልከታተልበት ጌዜ የለም በተረፈ የሀማስ ጦርነት ላይ ትንሽ የእስራኤልን አቅም አጉልተህ ትመለከት ነበር የዜና ምንጮችህ ምን ያህል ገለልተኛ ናቸው ይሆና አንተ ታውቀዋለ	0	0	0	0	1	0
amh_train_track1_1011	በትክክል፣ በጣም አሳዛኝ ነው!	0	0	0	1	0	0
amh_train_track1_1012	ኢላን መስክ፤ ከዛከርበግ የሚገጥመው ቡጢ በኤክስ በቀጥታ እንደሚተላለፍ ተናገረ	0	0	0	0	0	0
amh_train_track1_1013	እውነት አልሰማም ብሎ አምሮ ከመታገል በፊት ይኸው የአማራ ሕዝብ መከራ ስቃይ ሆነ እጣው ፋንታው	0	0	0	1	0	0
amh_train_track1_1014	ያለ እውቀት ያለ መረጃ ማውራት ያስገምታል ክፍለ ሐገር በነበረበት ዘመን ሁሉ አሰብ ኤርትራ ክፍለ ሐገር ውሰጥ ነበረች በመነጋገር መጠቀም እንዲቻል ዲፕሎማሲ ዋንኛ ነው በሐይል ያለው አብይ ነው ካልሆነ በሰላም የት ነው የኢሳያስ መንግስት ስለ ጦርነት ያወራው ሚዛናዊ መሆን ጥሩ ነው ጋዜጠኛው ሳላደንቅህ አላልፍም	0	0	0	0	1	0
amh_train_track1_1015	ቆጭጨኝ ልቆጭጭህከሶማሊያ ጋር ግልጽ ጦርነት አውጃችሁ ማለት ነው	1	0	0	0	0	0
amh_train_track1_1016	በቃ ፖለቲካ ሠራችሁ ማለት ነው። ብልጽግና እንደተባለውም የርኩስ መንፈስ የተጠናወተው፤ የሰውን ልጅ ደም ካልገበረ አንድ ቀን እንኳን ማደር የማይችል አደገኛ ስብስብ መሆኑን ከ5 ዓመት	1	1	0	0	0	0
amh_train_track1_1017	ፈሳም ሁላ መቸም ጋፋርሳን በእግርህ አትረግጣም እንኳን አአ የዘመነ መሳፍንት ናፋቅ ሁላ ገደል ጉቡ የአህያ ምላስ  ሁላ መቸም ቢሆን አይሳካላቹም ድል ለብሔር ብሔረሰቦች ልጆች ይሁን ሞት ሀገር ለከዳው የአማራ እህያው ፋኖ እና መሰሎቹ ይሁን ድል ለኢትዮጵያ መከላከያ ሰራዊት ይሁን ፋኖ ፈሳም የትም አይደርስም	1	1	0	0	0	0
amh_train_track1_1018	ኢትዮጵያ ክፍ ብላ እንድናያት መልካም ምኞታችሁና ባቅማችሁ ትብብርም አይለያት አደራ	0	0	0	0	1	0
amh_train_track1_1019	ኢትዮጵያን በሰላም ማስተዳደር በተሳነው ብልጽግና እና በአክራሪዎች ከሞቀ ኑሯችሁ ተፈናቅላችሁ በየጥሻው በየጎዳናው በየመጠለያው ለወደቃችሁ ወገኖቼ እንዲሁም በየቤታችን ላለን መልካም የ	0	1	0	1	0	0
amh_train_track1_1020	እረ ሳሪና ልክ አይደለሽም ።ኢህአዲግ እኮ ምንም ነገር ሰጥቶን ባያቅም ሠላምን ግን ሰጥቶን ነበር ። ድንገት በሆነ ዕድል ሀገረመንግስትጅቱን የመምራት አጋ	1	0	0	0	0	0
amh_train_track1_1021	አማራን መጥላትህን ለማሳየት ሁሌ መከራ ትበላለህ ? ቤተክርስቲያን ለሰው ብለህ የምትሄድ አስመሰልከው አይ የአንድነቱ ኃይል ወገኞች ናችሁኮ	1	1	0	0	0	0
amh_train_track1_1022	ሱብሀንአላህ እሰከ መቼ ይህ አረመኔው አይሁድ አንደዚህ አይነት ጭካኔ በሰው ልጅ ላይ ሲፈፅም በዝምታ ይታያል።	1	0	0	1	0	0
amh_train_track1_1023	ሁለት ማሕፀን ያላት አሜሪካዊቷ እናት በሁለት ቀናት ሁለት ልጆች ወለደች	0	0	0	0	0	1
amh_train_track1_1024	የተሳሳተ ቤት ገብተህ አንዳይሆን? ?	0	0	0	0	0	0
amh_train_track1_1025	ምን ግችግር አለው ብሎ ጥያቄ አለ እንዴ ትእዛዙ እኮ ከእግዚአብሄር ነው አትብሉ ከተባልን እንበላም መብላት የፈለገ ደግሞ ያ የራሱ ምርጫ ነው እንዳሳማ ያገኘውን መብላት ይችላል	1	0	0	0	0	0
amh_train_track1_1026	ድሮ ህወሃት ይመስለኝ ነበር ዘረኛ እና ሰይጣን ግን አሁን ላይ የአብይን አገዛዝ ስመለከት ከመለስ ጋር የሰማይ እና የምድር ልዩነት አላቸው አረ መለስ ይማረኝ ባይሆን አንድን ዘር ባተኮረ አልጨፈጨፈም 😪	0	1	0	1	0	0
amh_train_track1_1027	አለም ምን ያሳዝናል እስራኤል ህፃናትን እንደ ቀላል ነገር አይደል እንዴ እየገደለች ያለው ምናልባት ጭካኔ ሊመስል ይችላል ግን እስራኤል ውስጥ እራሱ ህፃናትን መግደል ቢቻል ደስ ይለኛል ዜጎቿ ህመሙ እንዲገባቸው	1	0	0	1	0	0
amh_train_track1_1028	ሀሊዴይ ምን አባሽ ነዉ የምትይዉ እዳዉም ልጄ ለማለት ዛሬ አጋጣሚዉን አገኘሽ አች ከሌ	1	1	0	0	0	0
amh_train_track1_1029	ከጃዋር የበለጠ እሂ ለውጥ እንዲጨናገፍ ያደረገ አለ እንዴ አሀዳዊ ስርአት መጣ እያለ በሚዲያው በህዝብ ላይ ጦርነት ያወጀው ማን ሆነና ከአባቶቻቸው የሚለው የናንተ የአሸባሪዎች ልቅሶ ግን ገደል ግቡ ቆሻሻዎች	1	1	0	0	0	0
amh_train_track1_1030	በፊሊፒንስ አንድ ዲጄ በቀጥታ ሥርጭት ላይ ሳለ ተገደለ	0	0	0	1	0	0
amh_train_track1_1031	እኔ ከሁሉ ነገር የሚያሳብደኝ አስቀያሚ ሴት ይዤ አስቀያሚ ነገር ስትሠራ ነው የእንግሊዝ ንጉሥ ቻርለስ ሚስቱ ፈታው ተደብቃ ከዐረብ ጋር ስትሸረሙጥ ሁለቱም በመኪና አደጋ ሞቱ ደሙ	1	0	0	0	0	0
amh_train_track1_1032	የኢትዮጵያ ፖለቲካ ስረ መሰረቱ ይሄው ነው! በአማራ ህዝብ ፍላጎት ተቃርኖ ላይ የቆመ ነው። ወያኔና ኦነግ ሆነው በ 34 አመታት የተገለፀ መከራ ህዝባችን ላይ ወርዷል! ዛሬ የሁለ	1	1	0	0	0	0
amh_train_track1_1033	ብስል የመሆን አላለም 😂😂😂 ምድረ ጥሬ	1	1	0	0	0	0
amh_train_track1_1034	ኦሮሞዎች የሰው ስጋ የሚበሉ ማለት ናቸው ግማሾቹ በከተማ ያርዳሉ ይደፍራሉ ይሰውራሉ ጫካ ያሉት ደግሞ ንፁሃንን እርጉዝ ሴት ሆድ ይቀዳሉ ያቃጥላሉ በአሜሪካም በእንግሊዝም በካናዳም ያሉ ኦሮሞዎች በጠቅላላ ሊባረሩ ነው ምክንያቱም የሰው ስጋ የሚበሉ ናቸው በውጭም ያሉት በወንጀል የተጨማለቁ ናቸው 	1	1	0	0	0	0
amh_train_track1_1035	ምርጥ ተተተኪ የለለለሽ ደንቆሮ እኮ ነሽ ሮቶ አፍ	0	1	0	0	0	0
amh_train_track1_1036	በባልደራስ ላይ ያለኝ ቅሬታ ይህ ነው። አዲስ አበቤ በአማራነቱ እንዳይደራጅ እንቅፋት ፈጥሯል ብዬ ሁሌ አስባለሁ። አሁንም አልረፈደም! AmharaRevolution	0	0	0	1	0	0
amh_train_track1_1037	ቂርቆስ ክከተማ እራሱ ከግለሰቡ የበለጠ አጭበርባሪ አይደል እንዴ አብሶ እራሱ ወረዳ 02 ግለሰቡ ከነሱ የተማረውን ነው ክብርት ከንቲባዋ አዳነች ለአቅመ ደካሞች ሰጠሁ የሚሉት የነቀበሌ ቤቶች ቁልፍ  ስንት ምስኪን አስለቅሶ ጉቦ የተከፈለበት እንደሆነ አያውቁም እንዴ	1	1	0	0	0	0
amh_train_track1_1038	ሌባ ባንተ ልክ ያግበሰበሰና ሰው ያፈናቀለ ማን አለ? ሁሌም ጭንቅ ሲመጣባችሁ አገር አገር እንደምትሉ ተባኖባችኋል	1	1	0	0	0	0
amh_train_track1_1039	ሀብትሽ ቀጣይ ዉድድር መልካም እድል እንዲገጥምህ እመኛለሁ በርታ	0	0	0	0	1	0
amh_train_track1_1040	ኢትዮጵያ በሃሩ የኔ ነው ብላ ከአመነች መውሰድ ነው በቃ የምን ፈራ ተባ ያለበለዚያ አፈቹን ዝጉ	1	1	0	0	0	0
amh_train_track1_1041	እንደ እሳት በተንቦገቦገው የኑሮ ውድነትና የምጣኔ ሃብት ቀውስ በቀጣይ ቀናቶች ከፍተኛ የሆነ ህዝባዊ አመፅና ትርምስ በአዲስ አበባ እንዳሁም በክልል ከተሞች ሊከሰት ይችላል ተባለ	0	0	1	0	0	0
amh_train_track1_1042	አይዞሽ ኤሄንንን አስታሳሴብ ይዜሺ ፈጣሪም አይጢልሺም እትዮጲያ ህዚብ ያግዚሻል ያሁሉ በደል ተበዲሌሺ አሁንም ለእናትሺ ያሎዉ ፊቅሪ ጌሪሞኛል	0	0	0	1	0	1
amh_train_track1_1043	አዎ አስፈሪ ሀገር በመፍጠር ያንቺ አይነቱ የተባበረበት ስራ ነው።	1	0	0	0	0	0
amh_train_track1_1044	ስለ አዲሶቹ ተሿሚዎች አቶ ተመስገን እና ዲፕሎማቱ አምባሳደር ታዬ የምናውቀው	0	0	0	0	0	0
amh_train_track1_1045	ሳይቅም ያለማቋረጥ ቀውስ በቀውስ ያደረግን ቢቅምማ ምን ይውጠን ነበር ?	0	0	0	0	0	0
amh_train_track1_1046	ፌስቡክ ላይ ሰዎች ራሳቸውን ሊያጠፉ እንደሚችሉ የሚጠቁም ‘ፖስት’ ስናይ ምን እናድርግ?	0	0	0	0	0	0
amh_train_track1_1047	መልሱ ቀላል ነው ከተማ ገብታችሁ ሱቆች ስለምትዘርፉ ሴቶች ስለምትደፍሩ ያልታጠቁ ንጽሃንን በየመንገዱ ስለምትረሽኑ ሰብሎችን እየለኮሳችሁ ስለምታቃጥሉ ነው የዲያቢሎስ ስራችሁን የመንግስት የሰብዓዊ ኮሚሽን ራሱ ያረጋገጠው ነው ክፉና የወንበዴ ስራችሁን በፋናና በኢቲቪ ውሸት መሸፈንና በደም ኡተጨማለቀ እጃችሁን ማጠብ አትችሉም ህዝብ እውነተኛ ማንነታችሁንና ለህዝብ ሳይሆን ለአንድ አምባገነን ሰው እንደወገናችሁ አይቷል ህገመንግስቱን ጥሳችሁ ድንበር	1	1	0	0	0	0
amh_train_track1_1048	የባንዳነት ኩራት ዘር ከልጓም ይስባል ማለት ይሄ ነው።	0	1	0	0	0	0
amh_train_track1_1049	በእኛ ህዝብ ይላል ጀዋር የኛ ህዝብ የሚለው የኦሮሞን ለማለት ነው የገረመኝ ይህ አንጋፋ ጋዜጠኛ እንደጀዋር ያሉትን ብሄርተኛችን  ቃለመጠይቅ ለማድረግ ኬንያ ድረስ ፍለጋሽመሄዱ ነውውርደት ነው ሀገራችንን ለዚህ ሁሉ ችግር ያደረሱንን ብሄርተኞች ምን ኬንያ ድረስ አደከመህ  አዲስ አበባ  ነፍ ናችው በጣም ነው ይህን ጋዜጠኛ ቁልቀል የዘገጥው	1	1	0	0	0	0
amh_train_track1_1050	አማራ ገድዮ ጉራጌ ኮሬ etc ቆይ እስከመቼ ነው ከየኦሮሙማ ጭቆና እፎይታ የምናገኘው?	1	1	0	0	0	0
amh_train_track1_1051	አንተ ንፍጥ ጭንቅላት ደንቆሮ ማንበብ ሳትችል የሠፈር ወያላ	0	1	0	0	0	0
amh_train_track1_1052	ሁላችንም ማፈር ነው ያለብን ሃይማኖት ዘር የለውም አበቃ ሰው እንዴት በገዛ ሀገሩ በእርስቱ ባይተዋር ስደተኛ ይሆናል ሙስሊም ነኝ ካልክ ዘር ብሎ ነገር የለም ክርስቲያን ነኝ ካልክ ዘ	1	0	0	1	0	0
amh_train_track1_1053	ድል ለፍልስጤም የምትሉ ሙስሊሞች ለማልቀስ ትንሽ ቀን ነው የሚቀራችሁ ግን ግን ጦርነት ለማንም አይበጅም ሰላም ለሁሉም	0	1	0	0	0	0
amh_train_track1_1054	ዋሸሁ እንዴ፤ አይደለም እንዴ? ህወሀት ቢሆኑ ኖሮ ይፈቱ ነበር፥ እንደ ስብሀት ነጋ አማራን ኦርቶዶክስን አከርካሪውን መታን ቢሉ ይከበሩ ነበር እንደ ጌች ህዝብን አጋንንት ቢሉ	1	1	0	0	0	0
amh_train_track1_1055	ኢትዮጵያዊት ተፈጥሮአዊ ህግጋት መሻራቸው ትክክል ከስህተት እምነት ከክህደት ክፋት ከደግነት መገለባበጡ እቺን ልጅ መስማት በቂ ነው በራስ መተማመንዋን ግን ሳላደንቅ አላልፍም።	0	0	0	0	1	0
amh_train_track1_1056	ዝም አትያቸዉም! በቆሎ እሸቱን ከነቆረቆንዳዉ ወቅጠዉ ሚበሉ ሰዎች ናቸዉኮ አማራ ጠላን ብቻ ሳይሆን ሁሉንም ነገር ያስተማረ ድንቅ ህዝብ ነዉ	1	0	0	0	0	0
amh_train_track1_1057	ለውጥ መጣ ከተባለበት ጊዜ ጀምሮ አላባራ ያለው የአማራ ሞት የጠነሰሰው ማን ሆነና ነው ይህንን ሰው በላ የምታቀርቡትደግሞ ምን ቀርቶት ይሆን	1	1	0	0	0	0
